1477010443050000,0.67332
1477010443150000,0.352219
1477010443250000,0.38616
1477010443350000,0.0873789
1477010443450000,0.71649
1477010443550000,5.02604
1477010443650000,0.112097
1477010443750000,10.025
1477010443850000,3.25251
1477010443950000,1.98696
1477010444050000,3.23533
1477010444150000,0.223331
1477010444250000,2.69796
1477010444350000,0.572116
1477010444450000,0.361453
1477010444550000,0.716572
1477010444650000,0.627763
1477010444750000,3.23296
1477010444850000,1.18725
1477010444950000,1.21521
1477010445050000,1.94204
1477010445150000,0.347213
1477010445250000,0.665256
1477010445350000,3.34854
1477010445450000,2.61069
1477010445550000,0.874905
1477010445650000,0.693319
1477010445750000,2.1763
1477010445850000,1.23912
1477010445950000,0.740026
1477010446050000,0.203117
1477010446150000,0.435381
1477010446250000,0.49082
1477010446350000,0.652839
1477010446450000,0.213723
1477010446550000,1.75304
1477010446650000,0.716776
1477010446750000,0.591569
1477010446850000,2.0888
1477010446950000,4.01894
1477010447050000,1.20056
1477010447150000,1.40644
1477010447250000,3.91541
1477010447350000,4.16665
1477010447450000,2.97998
1477010447550000,0.736506
1477010447650000,0.913472
1477010447750000,2.01117
1477010447850000,0.000309906
1477010447950000,4.66603
1477010448050000,1.1546
1477010448150000,1.78626
1477010448250000,1.04856
1477010448350000,1.28209
1477010448450000,0.351653
1477010448550000,1.26208
1477010448650000,2.11721
1477010448750000,3.54233
1477010448850000,0.0116126
1477010448950000,0.694682
1477010449050000,0.141105
1477010449150000,1.85001
1477010449250000,3.86973
1477010449350000,0.905296
1477010449450000,1.08879
1477010449550000,0.492771
1477010449650000,0.322306
1477010449750000,2.68622
1477010449850000,0.870109
1477010449950000,0.776492
1477010450050000,1.36392
1477010450150000,1.87824
1477010450250000,0.644599
1477010450350000,0.715594
1477010450450000,1.71545
1477010450550000,0.167076
1477010450650000,1.9425
1477010450750000,0.138226
1477010450850000,1.93105
1477010450950000,0.700857
1477010451050000,0.611711
1477010451150000,3.36834
1477010451250000,1.6746
1477010451350000,1.00684
1477010451450000,2.29372
1477010451550000,2.79696
1477010451650000,0.135294
1477010451750000,3.51767
1477010451850000,0.704117
1477010451950000,0.346179
1477010452050000,0.822499
1477010452150000,1.39966
1477010452250000,1.94924
1477010452350000,0.715809
1477010452450000,1.12465
1477010452550000,2.00094
1477010452650000,2.63689
1477010452750000,1.19002
1477010452850000,6.15972
1477010452950000,0.0628464
1477010453050000,0.514656
1477010453150000,2.24449
1477010453250000,1.81334
1477010453350000,0.811372
1477010453450000,2.44436
1477010453550000,0.444711
1477010453650000,0.890032
1477010453750000,3.73869
1477010453850000,1.36682
1477010453950000,3.46591
1477010454050000,0.344354
1477010454150000,0.53146
1477010454250000,4.33936
1477010454350000,2.51843
1477010454450000,0.970693
1477010454550000,2.03431
1477010454650000,0.807893
1477010454750000,4.02523
1477010454850000,0.172232
1477010454950000,0.747654
1477010455050000,0.767256
1477010455150000,0.381848
1477010455250000,2.44733
1477010455350000,0.304637
1477010455450000,1.69842
1477010455550000,0.630656
1477010455650000,2.22809
1477010455750000,2.64461
1477010455850000,0.655824
1477010455950000,0.00532813
1477010456050000,1.26914
1477010456150000,0.646893
1477010456250000,1.52854
1477010456350000,4.91363
1477010456450000,3.91087
1477010456550000,1.50608
1477010456650000,1.59173
1477010456750000,2.79624
1477010456850000,1.35412
1477010456950000,1.15433
1477010457050000,0.421925
1477010457150000,0.555644
1477010457250000,2.30851
1477010457350000,1.42388
1477010457450000,5.00395
1477010457550000,0.494256
1477010457650000,1.20601
1477010457750000,0.268808
1477010457850000,1.75621
1477010457950000,0.137413
1477010458050000,4.78313
1477010458150000,0.522317
1477010458250000,0.674505
1477010458350000,3.65488
1477010458450000,3.60893
1477010458550000,3.09314
1477010458650000,3.06903
1477010458750000,0.76228
1477010458850000,1.85149
1477010458950000,4.28037
1477010459050000,1.94901
1477010459150000,0.861656
1477010459250000,0.624608
1477010459350000,2.13207
1477010459450000,5.31919
1477010459550000,2.12523
1477010459650000,0.538736
1477010459750000,1.52854
1477010459850000,0.499538
1477010459950000,0.207703
1477010460050000,2.24396
1477010460150000,0.269132
1477010460250000,3.03578
1477010460350000,1.39148
1477010460450000,14.5663
1477010460550000,0.708524
1477010460650000,1.29439
1477010460750000,1.76864
1477010460850000,0.189205
1477010460950000,1.22321
1477010461050000,5.99966
1477010461150000,2.26342
1477010461250000,0.663312
1477010461350000,2.03697
1477010461450000,3.32886
1477010461550000,5.306
1477010461650000,2.69605
1477010461750000,0.322417
1477010461850000,0.628878
1477010461950000,0.551212
1477010462050000,0.539006
1477010462150000,2.0239
1477010462250000,4.42611
1477010462350000,1.44966
1477010462450000,5.75979
1477010462550000,1.20199
1477010462650000,1.13914
1477010462750000,0.040514
1477010462850000,0.539134
1477010462950000,2.63726
1477010463050000,1.67284
1477010463150000,3.01115
1477010463250000,0.0694869
1477010463350000,0.369069
1477010463450000,0.821934
1477010463550000,0.114431
1477010463650000,1.52339
1477010463750000,0.228503
1477010463850000,3.8368
1477010463950000,1.99727
1477010464050000,0.445401
1477010464150000,0.908907
1477010464250000,1.22809
1477010464350000,0.0594848
1477010464450000,0.0978972
1477010464550000,4.28108
1477010464650000,1.01481
1477010464750000,0.306043
1477010464850000,2.1329
1477010464950000,0.0895111
1477010465050000,4.39769
1477010465150000,3.19294
1477010465250000,1.36755
1477010465350000,0.604482
1477010465450000,0.54448
1477010465550000,5.93608
1477010465650000,0.770507
1477010465750000,3.43125
1477010465850000,1.20706
1477010465950000,1.47547
1477010466050000,1.33837
1477010466150000,0.674811
1477010466250000,1.73747
1477010466350000,0.252581
1477010466450000,2.1361
1477010466550000,7.93501
1477010466650000,0.513364
1477010466750000,4.09111
1477010466850000,1.84956
1477010466950000,2.14885
1477010467050000,0.835186
1477010467150000,2.71354
1477010467250000,1.01808
1477010467350000,2.09077
1477010467450000,0.715184
1477010467550000,1.04928
1477010467650000,5.33922
1477010467750000,5.25656
