1477010456900000,3.36999
1477010457000000,2.09567
1477010457100000,3.19914
1477010457200000,0.754641
1477010457300000,0.225533
1477010457400000,4.45767
1477010457500000,0.483862
1477010457600000,0.427412
1477010457700000,1.68034
1477010457800000,3.29454
1477010457900000,0.325021
1477010458000000,5.28981
1477010458100000,1.19655
1477010458200000,7.0949
1477010458300000,0.750836
1477010458400000,1.33965
1477010458500000,1.25314
1477010458600000,1.54377
1477010458700000,1.02662
1477010458800000,2.92878
1477010458900000,1.2177
1477010459000000,2.67278
1477010459100000,2.77184
1477010459200000,2.70092
1477010459300000,0.476919
1477010459400000,4.51127
1477010459500000,2.2768
1477010459600000,2.16887
1477010459700000,4.73459
1477010459800000,8.50108
1477010459900000,1.6304
1477010460000000,0.309958
1477010460100000,1.75106
1477010460200000,3.83283
1477010460300000,0.814244
1477010460400000,4.81498
1477010460500000,1.44722
1477010460600000,2.58782
1477010460700000,1.95028
1477010460800000,5.42813
1477010460900000,2.77789
1477010461000000,0.68663
1477010461100000,2.37136
1477010461200000,2.49094
1477010461300000,0.725321
1477010461400000,2.17085
1477010461500000,3.3981
1477010461600000,0.354885
1477010461700000,1.81451
1477010461800000,0.894583
1477010461900000,5.41049
1477010462000000,0.294618
1477010462100000,10.9984
1477010462200000,1.69017
1477010462300000,0.294969
1477010462400000,2.54077
1477010462500000,1.14511
1477010462600000,1.52694
1477010462700000,2.19776
1477010462800000,5.11616
1477010462900000,2.20883
1477010463000000,2.73717
1477010463100000,1.82317
1477010463200000,5.6134
1477010463300000,8.3356
1477010463400000,0.797063
1477010463500000,0.403039
1477010463600000,2.7545
1477010463700000,2.21561
1477010463800000,1.11643
1477010463900000,0.57538
1477010464000000,8.92389
1477010464100000,2.33797
1477010464200000,0.851672
1477010464300000,2.90849
1477010464400000,4.21751
1477010464500000,1.00092
1477010464600000,5.78404
1477010464700000,2.08172
1477010464800000,1.73936
1477010464900000,6.32158
1477010465000000,1.49252
1477010465100000,4.68515
1477010465200000,5.7833
1477010465300000,0.976262
1477010465400000,0.353169
1477010465500000,5.05366
1477010465600000,1.68745
1477010465700000,4.6236
1477010465800000,3.64202
1477010465900000,0.394502
1477010466000000,0.0518785
1477010466100000,0.435237
1477010466200000,0.27859
1477010466300000,7.00606
1477010466400000,6.80407
1477010466500000,0.558142
1477010466600000,0.386681
1477010466700000,0.864199
1477010466800000,1.04967
1477010466900000,0.219179
1477010467000000,2.79073
1477010467100000,6.4277
1477010467200000,1.56584
1477010467300000,7.46768
1477010467400000,4.12347
1477010467500000,2.49008
1477010467600000,6.50951
1477010467700000,1.25495
1477010467800000,1.46114
