1477010443050000,0.159907
1477010443150000,0.378101
1477010443250000,0.267829
1477010443350000,0.0861014
1477010443450000,0.752614
1477010443550000,3.41829
1477010443650000,0.182718
1477010443750000,10.1449
1477010443850000,3.47193
1477010443950000,2.02282
1477010444050000,3.24936
1477010444150000,0.330513
1477010444250000,2.07755
1477010444350000,0.63156
1477010444450000,0.262746
1477010444550000,0.334995
1477010444650000,0.697836
1477010444750000,1.80976
1477010444850000,1.28671
1477010444950000,3.34714
1477010445050000,2.6589
1477010445150000,0.29215
1477010445250000,0.540573
1477010445350000,3.58431
1477010445450000,2.26807
1477010445550000,1.3669
1477010445650000,0.287815
1477010445750000,2.62359
1477010445850000,0.628234
1477010445950000,0.221555
1477010446050000,0.489851
1477010446150000,0.14516
1477010446250000,0.523712
1477010446350000,0.134529
1477010446450000,0.29391
1477010446550000,2.07216
1477010446650000,0.992075
1477010446750000,0.51478
1477010446850000,1.8721
1477010446950000,3.2348
1477010447050000,1.88726
1477010447150000,1.26307
1477010447250000,3.01903
1477010447350000,3.66324
1477010447450000,3.37818
1477010447550000,1.08143
1477010447650000,0.961558
1477010447750000,2.13951
1477010447850000,0.096861
1477010447950000,5.85104
1477010448050000,0.783025
1477010448150000,2.31569
1477010448250000,0.952811
1477010448350000,1.42229
1477010448450000,0.37144
1477010448550000,0.986916
1477010448650000,2.25292
1477010448750000,3.57749
1477010448850000,0.126946
1477010448950000,0.414621
1477010449050000,0.38514
1477010449150000,2.22512
1477010449250000,3.90546
1477010449350000,0.825524
1477010449450000,0.917816
1477010449550000,0.696538
1477010449650000,0.190239
1477010449750000,2.86909
1477010449850000,0.907126
1477010449950000,0.789429
1477010450050000,1.14015
1477010450150000,1.80732
1477010450250000,0.5504
1477010450350000,0.68978
1477010450450000,1.47493
1477010450550000,0.116296
1477010450650000,2.09812
1477010450750000,0.201385
1477010450850000,1.66512
1477010450950000,0.629265
1477010451050000,0.329316
1477010451150000,3.31521
1477010451250000,1.65951
1477010451350000,0.914309
1477010451450000,2.28954
1477010451550000,2.81352
1477010451650000,0.0791095
1477010451750000,2.74909
1477010451850000,0.197449
1477010451950000,0.0904644
1477010452050000,0.258431
1477010452150000,2.01915
1477010452250000,2.08462
1477010452350000,0.587439
1477010452450000,1.08508
1477010452550000,1.34375
1477010452650000,3.724
1477010452750000,1.0389
1477010452850000,6.25264
1477010452950000,0.12843
1477010453050000,0.543273
1477010453150000,2.28068
1477010453250000,1.06268
1477010453350000,0.609562
1477010453450000,1.56607
1477010453550000,1.18878
1477010453650000,0.567202
1477010453750000,3.25673
1477010453850000,2.20389
1477010453950000,2.75612
1477010454050000,0.584052
1477010454150000,0.511822
1477010454250000,2.67792
1477010454350000,0.617488
1477010454450000,0.509954
1477010454550000,2.15699
1477010454650000,0.909276
1477010454750000,3.90224
1477010454850000,0.0944547
1477010454950000,1.07498
1477010455050000,0.688154
1477010455150000,0.207144
1477010455250000,2.56959
1477010455350000,0.272625
1477010455450000,1.90322
1477010455550000,0.560082
1477010455650000,1.89939
1477010455750000,1.83658
1477010455850000,1.01787
1477010455950000,0.0212022
1477010456050000,1.33679
1477010456150000,0.500336
1477010456250000,1.41146
1477010456350000,5.33272
1477010456450000,3.92928
1477010456550000,1.60666
1477010456650000,1.57834
1477010456750000,1.87821
1477010456850000,2.4462
1477010456950000,0.804066
1477010457050000,0.99812
1477010457150000,0.140512
1477010457250000,3.5004
1477010457350000,1.38263
1477010457450000,4.36953
1477010457550000,0.712775
1477010457650000,1.24121
1477010457750000,0.128996
1477010457850000,2.19224
1477010457950000,0.147278
1477010458050000,3.94711
1477010458150000,0.800809
1477010458250000,0.624727
1477010458350000,3.85891
1477010458450000,3.49984
1477010458550000,3.714
1477010458650000,2.69501
1477010458750000,0.179155
1477010458850000,1.37983
1477010458950000,4.0794
1477010459050000,1.38955
1477010459150000,1.97048
1477010459250000,0.710391
1477010459350000,2.08475
1477010459450000,5.11804
1477010459550000,1.97256
1477010459650000,0.418785
1477010459750000,1.33348
1477010459850000,0.510625
1477010459950000,0.126411
1477010460050000,2.38813
1477010460150000,0.253645
1477010460250000,3.16022
1477010460350000,0.744875
1477010460450000,15.2541
1477010460550000,0.932276
1477010460650000,1.086
1477010460750000,1.12503
1477010460850000,0.100121
1477010460950000,1.51358
1477010461050000,5.93476
1477010461150000,2.07962
1477010461250000,0.851659
1477010461350000,2.44774
1477010461450000,2.80831
1477010461550000,5.38823
1477010461650000,2.84397
1477010461750000,0.402324
1477010461850000,0.579213
1477010461950000,0.479422
1477010462050000,0.682774
1477010462150000,1.72503
1477010462250000,3.92021
1477010462350000,1.26786
1477010462450000,6.11072
1477010462550000,1.12987
1477010462650000,1.17914
1477010462750000,0.00238757
1477010462850000,0.683394
1477010462950000,2.5872
1477010463050000,1.41861
1477010463150000,2.58193
1477010463250000,0.317651
1477010463350000,0.636435
1477010463450000,0.893307
1477010463550000,0.123273
1477010463650000,1.44751
1477010463750000,0.287102
1477010463850000,3.6627
1477010463950000,2.12618
1477010464050000,0.394982
1477010464150000,1.00298
1477010464250000,1.15321
1477010464350000,0.00874324
1477010464450000,0.0694566
1477010464550000,4.13896
1477010464650000,0.942758
1477010464750000,0.325256
1477010464850000,2.12517
1477010464950000,0.0295325
1477010465050000,4.74287
1477010465150000,2.68947
1477010465250000,1.31321
1477010465350000,0.585737
1477010465450000,0.884384
1477010465550000,6.20299
1477010465650000,0.67108
1477010465750000,2.91637
1477010465850000,0.552118
1477010465950000,0.5673
1477010466050000,1.04967
1477010466150000,1.41005
1477010466250000,2.08176
1477010466350000,0.340959
1477010466450000,1.88431
1477010466550000,7.62172
1477010466650000,1.08377
1477010466750000,3.41248
1477010466850000,2.60569
1477010466950000,1.74054
1477010467050000,0.888296
1477010467150000,2.60881
1477010467250000,1.01685
1477010467350000,1.95032
1477010467450000,0.73274
1477010467550000,1.02473
1477010467650000,4.1753
1477010467750000,6.07038
1477010467850000,0.683138
